[0.99566351],[-0.03767639],[0.00262344]
[0.995665],[-0.03767723],[0.00262344]
[0.99566649],[-0.03767808],[0.00262344]
[0.99566798],[-0.03767892],[0.00262344]
[0.99566947],[-0.03767977],[0.00262343]
[0.99567095],[-0.03768061],[0.00262343]
[0.99567244],[-0.03768145],[0.00262343]
[0.99567393],[-0.0376823],[0.00262342]
[0.99567542],[-0.03768314],[0.00262342]
[0.99567691],[-0.03768399],[0.00262342]
[0.99567839],[-0.03768483],[0.00262342]
[0.99567988],[-0.03768568],[0.00262341]
[0.99568137],[-0.03768652],[0.00262341]
[0.99568285],[-0.03768737],[0.00262341]
[0.99568434],[-0.03768821],[0.0026234]
[0.99568583],[-0.03768905],[0.0026234]
[0.99568731],[-0.0376899],[0.0026234]
[0.9956888],[-0.03769074],[0.0026234]
[0.99569029],[-0.03769159],[0.00262339]
[0.99569177],[-0.03769243],[0.00262339]
[0.99569326],[-0.03769327],[0.00262339]
[0.99569475],[-0.03769412],[0.00262338]
[0.99569623],[-0.03769496],[0.00262338]
[0.99569772],[-0.03769581],[0.00262338]
[0.9956992],[-0.03769665],[0.00262337]
[0.99570069],[-0.03769749],[0.00262337]
[0.99570218],[-0.03769834],[0.00262337]
[0.99570366],[-0.03769918],[0.00262337]
[0.99570515],[-0.03770002],[0.00262336]
[0.99570663],[-0.03770087],[0.00262336]
[0.99570812],[-0.03770171],[0.00262336]
[0.9957096],[-0.03770255],[0.00262335]
[0.99571109],[-0.0377034],[0.00262335]
[0.99571257],[-0.03770424],[0.00262335]
[0.99571406],[-0.03770508],[0.00262335]
[0.99571554],[-0.03770593],[0.00262334]
[0.99571703],[-0.03770677],[0.00262334]
[0.99571851],[-0.03770761],[0.00262334]
[0.99572],[-0.03770845],[0.00262333]
[0.99572148],[-0.0377093],[0.00262333]
[0.99572296],[-0.03771014],[0.00262333]
[0.99572445],[-0.03771098],[0.00262333]
[0.99572593],[-0.03771183],[0.00262332]
[0.99572742],[-0.03771267],[0.00262332]
[0.9957289],[-0.03771351],[0.00262332]
[0.99573038],[-0.03771435],[0.00262331]
[0.99573187],[-0.0377152],[0.00262331]
[0.99573335],[-0.03771604],[0.00262331]
[0.99573483],[-0.03771688],[0.0026233]
[0.99573632],[-0.03771772],[0.0026233]
[0.9957378],[-0.03771856],[0.0026233]
[0.99573928],[-0.03771941],[0.0026233]
[0.99574077],[-0.03772025],[0.00262329]
[0.99574225],[-0.03772109],[0.00262329]
[0.99574373],[-0.03772193],[0.00262329]
[0.99574522],[-0.03772277],[0.00262328]
[0.9957467],[-0.03772362],[0.00262328]
[0.99574818],[-0.03772446],[0.00262328]
[0.99574966],[-0.0377253],[0.00262328]
[0.99575114],[-0.03772614],[0.00262327]
[0.99575263],[-0.03772698],[0.00262327]
[0.99575411],[-0.03772782],[0.00262327]
[0.99575559],[-0.03772866],[0.00262326]
[0.99575707],[-0.03772951],[0.00262326]
[0.99575855],[-0.03773035],[0.00262326]
[0.99576004],[-0.03773119],[0.00262326]
[0.99576152],[-0.03773203],[0.00262325]
[0.995763],[-0.03773287],[0.00262325]
[0.99576448],[-0.03773371],[0.00262325]
[0.99576596],[-0.03773455],[0.00262324]
[0.99576744],[-0.03773539],[0.00262324]
[0.99576892],[-0.03773623],[0.00262324]
[0.9957704],[-0.03773707],[0.00262323]
[0.99577188],[-0.03773792],[0.00262323]
[0.99577336],[-0.03773876],[0.00262323]
[0.99577485],[-0.0377396],[0.00262323]
[0.99577633],[-0.03774044],[0.00262322]
[0.99577781],[-0.03774128],[0.00262322]
[0.99577929],[-0.03774212],[0.00262322]
[0.99578077],[-0.03774296],[0.00262321]
[0.99578225],[-0.0377438],[0.00262321]
[0.99578373],[-0.03774464],[0.00262321]
[0.99578521],[-0.03774548],[0.00262321]
[0.99578669],[-0.03774632],[0.0026232]
[0.99578816],[-0.03774716],[0.0026232]
[0.99578964],[-0.037748],[0.0026232]
[0.99579112],[-0.03774884],[0.00262319]
[0.9957926],[-0.03774968],[0.00262319]
[0.99579408],[-0.03775052],[0.00262319]
[0.99579556],[-0.03775136],[0.00262319]
[0.99579704],[-0.0377522],[0.00262318]
[0.99579852],[-0.03775304],[0.00262318]
[0.9958],[-0.03775388],[0.00262318]
[0.99580148],[-0.03775472],[0.00262317]
[0.99580295],[-0.03775556],[0.00262317]
[0.99580443],[-0.0377564],[0.00262317]
[0.99580591],[-0.03775724],[0.00262317]
[0.99580739],[-0.03775807],[0.00262316]
[0.99580887],[-0.03775891],[0.00262316]
[0.99581035],[-0.03775975],[0.00262316]
[0.99581182],[-0.03776059],[0.00262315]
[0.9958133],[-0.03776143],[0.00262315]
[0.99581478],[-0.03776227],[0.00262315]
[0.99581626],[-0.03776311],[0.00262315]
[0.99581773],[-0.03776395],[0.00262314]
[0.99581921],[-0.03776479],[0.00262314]
[0.99582069],[-0.03776563],[0.00262314]
[0.99582217],[-0.03776646],[0.00262313]
[0.99582364],[-0.0377673],[0.00262313]
[0.99582512],[-0.03776814],[0.00262313]
[0.9958266],[-0.03776898],[0.00262313]
[0.99582807],[-0.03776982],[0.00262312]
[0.99582955],[-0.03777066],[0.00262312]
[0.99583103],[-0.0377715],[0.00262312]
[0.9958325],[-0.03777233],[0.00262311]
[0.99583398],[-0.03777317],[0.00262311]
[0.99583545],[-0.03777401],[0.00262311]
[0.99583693],[-0.03777485],[0.0026231]
[0.99583841],[-0.03777569],[0.0026231]
[0.99583988],[-0.03777652],[0.0026231]
[0.99584136],[-0.03777736],[0.0026231]
[0.99584283],[-0.0377782],[0.00262309]
[0.99584431],[-0.03777904],[0.00262309]
[0.99584579],[-0.03777988],[0.00262309]
[0.99584726],[-0.03778071],[0.00262308]
[0.99584874],[-0.03778155],[0.00262308]
[0.99585021],[-0.03778239],[0.00262308]
[0.99585169],[-0.03778323],[0.00262308]
[0.99585316],[-0.03778406],[0.00262307]
[0.99585464],[-0.0377849],[0.00262307]
[0.99585611],[-0.03778574],[0.00262307]
[0.99585758],[-0.03778657],[0.00262306]
[0.99585906],[-0.03778741],[0.00262306]
[0.99586053],[-0.03778825],[0.00262306]
[0.99586201],[-0.03778909],[0.00262306]
[0.99586348],[-0.03778992],[0.00262305]
[0.99586496],[-0.03779076],[0.00262305]
[0.99586643],[-0.0377916],[0.00262305]
[0.9958679],[-0.03779243],[0.00262304]
[0.99586938],[-0.03779327],[0.00262304]
[0.99587085],[-0.03779411],[0.00262304]
[0.99587232],[-0.03779494],[0.00262304]
[0.9958738],[-0.03779578],[0.00262303]
[0.99587527],[-0.03779662],[0.00262303]
[0.99587674],[-0.03779745],[0.00262303]
[0.99587822],[-0.03779829],[0.00262302]
[0.99587969],[-0.03779913],[0.00262302]
[0.99588116],[-0.03779996],[0.00262302]
[0.99588264],[-0.0378008],[0.00262302]
[0.99588411],[-0.03780163],[0.00262301]
[0.99588558],[-0.03780247],[0.00262301]
[0.99588705],[-0.03780331],[0.00262301]
[0.99588853],[-0.03780414],[0.002623]
[0.99589],[-0.03780498],[0.002623]
[0.99589147],[-0.03780581],[0.002623]
[0.99589294],[-0.03780665],[0.002623]
[0.99589442],[-0.03780749],[0.00262299]
[0.99589589],[-0.03780832],[0.00262299]
[0.99589736],[-0.03780916],[0.00262299]
[0.99589883],[-0.03780999],[0.00262298]
[0.9959003],[-0.03781083],[0.00262298]
[0.99590177],[-0.03781166],[0.00262298]
[0.99590324],[-0.0378125],[0.00262298]
[0.99590472],[-0.03781333],[0.00262297]
[0.99590619],[-0.03781417],[0.00262297]
[0.99590766],[-0.03781501],[0.00262297]
[0.99590913],[-0.03781584],[0.00262296]
[0.9959106],[-0.03781668],[0.00262296]
[0.99591207],[-0.03781751],[0.00262296]
[0.99591354],[-0.03781835],[0.00262296]
[0.99591501],[-0.03781918],[0.00262295]
[0.99591648],[-0.03782002],[0.00262295]
[0.99591795],[-0.03782085],[0.00262295]
[0.99591942],[-0.03782168],[0.00262294]
[0.99592089],[-0.03782252],[0.00262294]
[0.99592236],[-0.03782335],[0.00262294]
[0.99592383],[-0.03782419],[0.00262294]
[0.9959253],[-0.03782502],[0.00262293]
[0.99592677],[-0.03782586],[0.00262293]
[0.99592824],[-0.03782669],[0.00262293]
[0.99592971],[-0.03782753],[0.00262292]
[0.99593118],[-0.03782836],[0.00262292]
[0.99593265],[-0.03782919],[0.00262292]
[0.99593412],[-0.03783003],[0.00262292]
[0.99593559],[-0.03783086],[0.00262291]
[0.99593706],[-0.0378317],[0.00262291]
[0.99593853],[-0.03783253],[0.00262291]
[0.99593999],[-0.03783336],[0.0026229]
[0.99594146],[-0.0378342],[0.0026229]
[0.99594293],[-0.03783503],[0.0026229]
[0.9959444],[-0.03783587],[0.0026229]
[0.99594587],[-0.0378367],[0.00262289]
[0.99594734],[-0.03783753],[0.00262289]
[0.9959488],[-0.03783837],[0.00262289]
[0.99595027],[-0.0378392],[0.00262288]
[0.99595174],[-0.03784003],[0.00262288]
[0.99595321],[-0.03784087],[0.00262288]
[0.99595468],[-0.0378417],[0.00262288]
[0.99595614],[-0.03784253],[0.00262287]
[0.99595761],[-0.03784337],[0.00262287]
[0.99595908],[-0.0378442],[0.00262287]
[0.99596054],[-0.03784503],[0.00262286]
[0.99596201],[-0.03784587],[0.00262286]
[0.99596348],[-0.0378467],[0.00262286]
[0.99596495],[-0.03784753],[0.00262286]
[0.99596641],[-0.03784837],[0.00262285]
[0.99596788],[-0.0378492],[0.00262285]
[0.99596935],[-0.03785003],[0.00262285]
[0.99597081],[-0.03785086],[0.00262284]
[0.99597228],[-0.0378517],[0.00262284]
[0.99597375],[-0.03785253],[0.00262284]
[0.99597521],[-0.03785336],[0.00262284]
[0.99597668],[-0.03785419],[0.00262283]
[0.99597814],[-0.03785503],[0.00262283]
[0.99597961],[-0.03785586],[0.00262283]
[0.99598108],[-0.03785669],[0.00262282]
[0.99598254],[-0.03785752],[0.00262282]
[0.99598401],[-0.03785835],[0.00262282]
[0.99598547],[-0.03785919],[0.00262282]
[0.99598694],[-0.03786002],[0.00262281]
[0.9959884],[-0.03786085],[0.00262281]
[0.99598987],[-0.03786168],[0.00262281]
[0.99599133],[-0.03786251],[0.0026228]
[0.9959928],[-0.03786335],[0.0026228]
[0.99599426],[-0.03786418],[0.0026228]
[0.99599573],[-0.03786501],[0.0026228]
[0.99599719],[-0.03786584],[0.00262279]
[0.99599866],[-0.03786667],[0.00262279]
[0.99600012],[-0.0378675],[0.00262279]
[0.99600158],[-0.03786834],[0.00262278]
[0.99600305],[-0.03786917],[0.00262278]
[0.99600451],[-0.03787],[0.00262278]
[0.99600598],[-0.03787083],[0.00262278]
[0.99600744],[-0.03787166],[0.00262277]
[0.9960089],[-0.03787249],[0.00262277]
[0.99601037],[-0.03787332],[0.00262277]
[0.99601183],[-0.03787415],[0.00262276]
[0.9960133],[-0.03787498],[0.00262276]
[0.99601476],[-0.03787582],[0.00262276]
[0.99601622],[-0.03787665],[0.00262276]
[0.99601769],[-0.03787748],[0.00262275]
[0.99601915],[-0.03787831],[0.00262275]
[0.99602061],[-0.03787914],[0.00262275]
[0.99602207],[-0.03787997],[0.00262275]
[0.99602354],[-0.0378808],[0.00262274]
[0.996025],[-0.03788163],[0.00262274]
[0.99602646],[-0.03788246],[0.00262274]
[0.99602792],[-0.03788329],[0.00262273]
[0.99602939],[-0.03788412],[0.00262273]
[0.99603085],[-0.03788495],[0.00262273]
[0.99603231],[-0.03788578],[0.00262273]
[0.99603377],[-0.03788661],[0.00262272]
[0.99603524],[-0.03788744],[0.00262272]
[0.9960367],[-0.03788827],[0.00262272]
[0.99603816],[-0.0378891],[0.00262271]
[0.99603962],[-0.03788993],[0.00262271]
[0.99604108],[-0.03789076],[0.00262271]
[0.99604254],[-0.03789159],[0.00262271]
[0.996044],[-0.03789242],[0.0026227]
[0.99604547],[-0.03789325],[0.0026227]
[0.99604693],[-0.03789408],[0.0026227]
[0.99604839],[-0.03789491],[0.00262269]
[0.99604985],[-0.03789574],[0.00262269]
[0.99605131],[-0.03789657],[0.00262269]
[0.99605277],[-0.0378974],[0.00262269]
[0.99605423],[-0.03789823],[0.00262268]
[0.99605569],[-0.03789906],[0.00262268]
[0.99605715],[-0.03789988],[0.00262268]
[0.99605861],[-0.03790071],[0.00262267]
[0.99606007],[-0.03790154],[0.00262267]
[0.99606153],[-0.03790237],[0.00262267]
[0.99606299],[-0.0379032],[0.00262267]
[0.99606445],[-0.03790403],[0.00262266]
[0.99606591],[-0.03790486],[0.00262266]
[0.99606737],[-0.03790569],[0.00262266]
[0.99606883],[-0.03790652],[0.00262265]
[0.99607029],[-0.03790734],[0.00262265]
[0.99607175],[-0.03790817],[0.00262265]
[0.99607321],[-0.037909],[0.00262265]
[0.99607467],[-0.03790983],[0.00262264]
[0.99607613],[-0.03791066],[0.00262264]
[0.99607758],[-0.03791149],[0.00262264]
[0.99607904],[-0.03791231],[0.00262264]
[0.9960805],[-0.03791314],[0.00262263]
[0.99608196],[-0.03791397],[0.00262263]
[0.99608342],[-0.0379148],[0.00262263]
[0.99608488],[-0.03791563],[0.00262262]
[0.99608634],[-0.03791646],[0.00262262]
[0.99608779],[-0.03791728],[0.00262262]
[0.99608925],[-0.03791811],[0.00262262]
[0.99609071],[-0.03791894],[0.00262261]
[0.99609217],[-0.03791977],[0.00262261]
[0.99609363],[-0.03792059],[0.00262261]
[0.99609508],[-0.03792142],[0.0026226]
[0.99609654],[-0.03792225],[0.0026226]
[0.996098],[-0.03792308],[0.0026226]
[0.99609946],[-0.0379239],[0.0026226]
[0.99610091],[-0.03792473],[0.00262259]
[0.99610237],[-0.03792556],[0.00262259]
[0.99610383],[-0.03792639],[0.00262259]
[0.99610528],[-0.03792721],[0.00262258]
[0.99610674],[-0.03792804],[0.00262258]
[0.9961082],[-0.03792887],[0.00262258]
[0.99610965],[-0.03792969],[0.00262258]
[0.99611111],[-0.03793052],[0.00262257]
[0.99611257],[-0.03793135],[0.00262257]
[0.99611402],[-0.03793218],[0.00262257]
[0.99611548],[-0.037933],[0.00262256]
[0.99611694],[-0.03793383],[0.00262256]
[0.99611839],[-0.03793466],[0.00262256]
[0.99611985],[-0.03793548],[0.00262256]
[0.9961213],[-0.03793631],[0.00262255]
[0.99612276],[-0.03793714],[0.00262255]
[0.99612421],[-0.03793796],[0.00262255]
[0.99612567],[-0.03793879],[0.00262255]
[0.99612712],[-0.03793961],[0.00262254]
[0.99612858],[-0.03794044],[0.00262254]
[0.99613004],[-0.03794127],[0.00262254]
[0.99613149],[-0.03794209],[0.00262253]
[0.99613295],[-0.03794292],[0.00262253]
[0.9961344],[-0.03794374],[0.00262253]
[0.99613585],[-0.03794457],[0.00262253]
[0.99613731],[-0.0379454],[0.00262252]
[0.99613876],[-0.03794622],[0.00262252]
[0.99614022],[-0.03794705],[0.00262252]
[0.99614167],[-0.03794787],[0.00262251]
[0.99614313],[-0.0379487],[0.00262251]
[0.99614458],[-0.03794953],[0.00262251]
[0.99614603],[-0.03795035],[0.00262251]
[0.99614749],[-0.03795118],[0.0026225]
[0.99614894],[-0.037952],[0.0026225]
[0.9961504],[-0.03795283],[0.0026225]
[0.99615185],[-0.03795365],[0.00262249]
[0.9961533],[-0.03795448],[0.00262249]
[0.99615476],[-0.0379553],[0.00262249]
[0.99615621],[-0.03795613],[0.00262249]
[0.99615766],[-0.03795695],[0.00262248]
[0.99615912],[-0.03795778],[0.00262248]
[0.99616057],[-0.0379586],[0.00262248]
[0.99616202],[-0.03795943],[0.00262248]
[0.99616347],[-0.03796025],[0.00262247]
[0.99616493],[-0.03796108],[0.00262247]
[0.99616638],[-0.0379619],[0.00262247]
[0.99616783],[-0.03796273],[0.00262246]
[0.99616928],[-0.03796355],[0.00262246]
[0.99617074],[-0.03796438],[0.00262246]
[0.99617219],[-0.0379652],[0.00262246]
[0.99617364],[-0.03796603],[0.00262245]
[0.99617509],[-0.03796685],[0.00262245]
[0.99617654],[-0.03796767],[0.00262245]
[0.996178],[-0.0379685],[0.00262244]
[0.99617945],[-0.03796932],[0.00262244]
[0.9961809],[-0.03797015],[0.00262244]
[0.99618235],[-0.03797097],[0.00262244]
[0.9961838],[-0.03797179],[0.00262243]
[0.99618525],[-0.03797262],[0.00262243]
[0.9961867],[-0.03797344],[0.00262243]
[0.99618816],[-0.03797427],[0.00262243]
[0.99618961],[-0.03797509],[0.00262242]
[0.99619106],[-0.03797591],[0.00262242]
[0.99619251],[-0.03797674],[0.00262242]
[0.99619396],[-0.03797756],[0.00262241]
[0.99619541],[-0.03797838],[0.00262241]
[0.99619686],[-0.03797921],[0.00262241]
[0.99619831],[-0.03798003],[0.00262241]
[0.99619976],[-0.03798085],[0.0026224]
[0.99620121],[-0.03798168],[0.0026224]
[0.99620266],[-0.0379825],[0.0026224]
[0.99620411],[-0.03798332],[0.00262239]
[0.99620556],[-0.03798415],[0.00262239]
[0.99620701],[-0.03798497],[0.00262239]
[0.99620846],[-0.03798579],[0.00262239]
[0.99620991],[-0.03798662],[0.00262238]
[0.99621136],[-0.03798744],[0.00262238]
[0.99621281],[-0.03798826],[0.00262238]
[0.99621426],[-0.03798909],[0.00262238]
[0.9962157],[-0.03798991],[0.00262237]
[0.99621715],[-0.03799073],[0.00262237]
[0.9962186],[-0.03799155],[0.00262237]
[0.99622005],[-0.03799238],[0.00262236]
[0.9962215],[-0.0379932],[0.00262236]
[0.99622295],[-0.03799402],[0.00262236]
[0.9962244],[-0.03799484],[0.00262236]
[0.99622584],[-0.03799567],[0.00262235]
[0.99622729],[-0.03799649],[0.00262235]
[0.99622874],[-0.03799731],[0.00262235]
[0.99623019],[-0.03799813],[0.00262234]
[0.99623164],[-0.03799895],[0.00262234]
[0.99623308],[-0.03799978],[0.00262234]
[0.99623453],[-0.0380006],[0.00262234]
[0.99623598],[-0.03800142],[0.00262233]
[0.99623743],[-0.03800224],[0.00262233]
[0.99623887],[-0.03800306],[0.00262233]
[0.99624032],[-0.03800389],[0.00262233]
[0.99624177],[-0.03800471],[0.00262232]
[0.99624322],[-0.03800553],[0.00262232]
[0.99624466],[-0.03800635],[0.00262232]
[0.99624611],[-0.03800717],[0.00262231]
[0.99624756],[-0.03800799],[0.00262231]
[0.996249],[-0.03800881],[0.00262231]
[0.99625045],[-0.03800964],[0.00262231]
[0.9962519],[-0.03801046],[0.0026223]
[0.99625334],[-0.03801128],[0.0026223]
[0.99625479],[-0.0380121],[0.0026223]
[0.99625623],[-0.03801292],[0.00262229]
[0.99625768],[-0.03801374],[0.00262229]
[0.99625913],[-0.03801456],[0.00262229]
[0.99626057],[-0.03801538],[0.00262229]
[0.99626202],[-0.0380162],[0.00262228]
[0.99626346],[-0.03801702],[0.00262228]
[0.99626491],[-0.03801785],[0.00262228]
[0.99626635],[-0.03801867],[0.00262228]
[0.9962678],[-0.03801949],[0.00262227]
[0.99626925],[-0.03802031],[0.00262227]
[0.99627069],[-0.03802113],[0.00262227]
[0.99627214],[-0.03802195],[0.00262226]
[0.99627358],[-0.03802277],[0.00262226]
[0.99627503],[-0.03802359],[0.00262226]
[0.99627647],[-0.03802441],[0.00262226]
[0.99627791],[-0.03802523],[0.00262225]
[0.99627936],[-0.03802605],[0.00262225]
[0.9962808],[-0.03802687],[0.00262225]
[0.99628225],[-0.03802769],[0.00262224]
[0.99628369],[-0.03802851],[0.00262224]
[0.99628514],[-0.03802933],[0.00262224]
[0.99628658],[-0.03803015],[0.00262224]
[0.99628802],[-0.03803097],[0.00262223]
[0.99628947],[-0.03803179],[0.00262223]
[0.99629091],[-0.03803261],[0.00262223]
[0.99629235],[-0.03803343],[0.00262223]
[0.9962938],[-0.03803425],[0.00262222]
[0.99629524],[-0.03803507],[0.00262222]
[0.99629668],[-0.03803589],[0.00262222]
[0.99629813],[-0.03803671],[0.00262221]
[0.99629957],[-0.03803753],[0.00262221]
[0.99630101],[-0.03803834],[0.00262221]
[0.99630246],[-0.03803916],[0.00262221]
[0.9963039],[-0.03803998],[0.0026222]
[0.99630534],[-0.0380408],[0.0026222]
[0.99630678],[-0.03804162],[0.0026222]
[0.99630823],[-0.03804244],[0.0026222]
[0.99630967],[-0.03804326],[0.00262219]
[0.99631111],[-0.03804408],[0.00262219]
[0.99631255],[-0.0380449],[0.00262219]
[0.996314],[-0.03804572],[0.00262218]
[0.99631544],[-0.03804653],[0.00262218]
[0.99631688],[-0.03804735],[0.00262218]
[0.99631832],[-0.03804817],[0.00262218]
[0.99631976],[-0.03804899],[0.00262217]
[0.9963212],[-0.03804981],[0.00262217]
[0.99632264],[-0.03805063],[0.00262217]
[0.99632409],[-0.03805144],[0.00262217]
[0.99632553],[-0.03805226],[0.00262216]
[0.99632697],[-0.03805308],[0.00262216]
[0.99632841],[-0.0380539],[0.00262216]
[0.99632985],[-0.03805472],[0.00262215]
[0.99633129],[-0.03805554],[0.00262215]
[0.99633273],[-0.03805635],[0.00262215]
[0.99633417],[-0.03805717],[0.00262215]
[0.99633561],[-0.03805799],[0.00262214]
[0.99633705],[-0.03805881],[0.00262214]
[0.99633849],[-0.03805962],[0.00262214]
[0.99633993],[-0.03806044],[0.00262213]
[0.99634137],[-0.03806126],[0.00262213]
[0.99634281],[-0.03806208],[0.00262213]
[0.99634425],[-0.0380629],[0.00262213]
[0.99634569],[-0.03806371],[0.00262212]
[0.99634713],[-0.03806453],[0.00262212]
[0.99634857],[-0.03806535],[0.00262212]
[0.99635001],[-0.03806616],[0.00262212]
[0.99635145],[-0.03806698],[0.00262211]
[0.99635289],[-0.0380678],[0.00262211]
[0.99635433],[-0.03806862],[0.00262211]
[0.99635577],[-0.03806943],[0.0026221]
[0.99635721],[-0.03807025],[0.0026221]
[0.99635865],[-0.03807107],[0.0026221]
[0.99636008],[-0.03807188],[0.0026221]
[0.99636152],[-0.0380727],[0.00262209]
[0.99636296],[-0.03807352],[0.00262209]
[0.9963644],[-0.03807433],[0.00262209]
[0.99636584],[-0.03807515],[0.00262209]
[0.99636728],[-0.03807597],[0.00262208]
[0.99636871],[-0.03807678],[0.00262208]
[0.99637015],[-0.0380776],[0.00262208]
[0.99637159],[-0.03807842],[0.00262207]
[0.99637303],[-0.03807923],[0.00262207]
[0.99637447],[-0.03808005],[0.00262207]
[0.9963759],[-0.03808087],[0.00262207]
[0.99637734],[-0.03808168],[0.00262206]
[0.99637878],[-0.0380825],[0.00262206]
[0.99638022],[-0.03808331],[0.00262206]
[0.99638165],[-0.03808413],[0.00262206]
[0.99638309],[-0.03808495],[0.00262205]
[0.99638453],[-0.03808576],[0.00262205]
[0.99638596],[-0.03808658],[0.00262205]
[0.9963874],[-0.03808739],[0.00262204]
[0.99638884],[-0.03808821],[0.00262204]
[0.99639027],[-0.03808902],[0.00262204]
[0.99639171],[-0.03808984],[0.00262204]
[0.99639315],[-0.03809066],[0.00262203]
[0.99639458],[-0.03809147],[0.00262203]
[0.99639602],[-0.03809229],[0.00262203]
[0.99639745],[-0.0380931],[0.00262203]
[0.99639889],[-0.03809392],[0.00262202]
[0.99640033],[-0.03809473],[0.00262202]
[0.99640176],[-0.03809555],[0.00262202]
[0.9964032],[-0.03809636],[0.00262201]
[0.99640463],[-0.03809718],[0.00262201]
[0.99640607],[-0.03809799],[0.00262201]
[0.9964075],[-0.03809881],[0.00262201]
[0.99640894],[-0.03809962],[0.002622]
[0.99641037],[-0.03810044],[0.002622]
[0.99641181],[-0.03810125],[0.002622]
[0.99641324],[-0.03810207],[0.002622]
[0.99641468],[-0.03810288],[0.00262199]
[0.99641611],[-0.0381037],[0.00262199]
[0.99641755],[-0.03810451],[0.00262199]
[0.99641898],[-0.03810533],[0.00262198]
[0.99642042],[-0.03810614],[0.00262198]
[0.99642185],[-0.03810695],[0.00262198]
[0.99642329],[-0.03810777],[0.00262198]
[0.99642472],[-0.03810858],[0.00262197]
[0.99642615],[-0.0381094],[0.00262197]
[0.99642759],[-0.03811021],[0.00262197]
[0.99642902],[-0.03811102],[0.00262197]
[0.99643046],[-0.03811184],[0.00262196]
[0.99643189],[-0.03811265],[0.00262196]
[0.99643332],[-0.03811347],[0.00262196]
[0.99643476],[-0.03811428],[0.00262195]
[0.99643619],[-0.03811509],[0.00262195]
[0.99643762],[-0.03811591],[0.00262195]
[0.99643906],[-0.03811672],[0.00262195]
[0.99644049],[-0.03811754],[0.00262194]
[0.99644192],[-0.03811835],[0.00262194]
[0.99644335],[-0.03811916],[0.00262194]
[0.99644479],[-0.03811998],[0.00262194]
[0.99644622],[-0.03812079],[0.00262193]
[0.99644765],[-0.0381216],[0.00262193]
[0.99644908],[-0.03812242],[0.00262193]
[0.99645052],[-0.03812323],[0.00262192]
[0.99645195],[-0.03812404],[0.00262192]
[0.99645338],[-0.03812486],[0.00262192]
[0.99645481],[-0.03812567],[0.00262192]
[0.99645624],[-0.03812648],[0.00262191]
[0.99645768],[-0.03812729],[0.00262191]
[0.99645911],[-0.03812811],[0.00262191]
[0.99646054],[-0.03812892],[0.00262191]
[0.99646197],[-0.03812973],[0.0026219]
[0.9964634],[-0.03813055],[0.0026219]
[0.99646483],[-0.03813136],[0.0026219]
[0.99646626],[-0.03813217],[0.0026219]
[0.9964677],[-0.03813298],[0.00262189]
[0.99646913],[-0.0381338],[0.00262189]
[0.99647056],[-0.03813461],[0.00262189]
[0.99647199],[-0.03813542],[0.00262188]
[0.99647342],[-0.03813623],[0.00262188]
[0.99647485],[-0.03813704],[0.00262188]
[0.99647628],[-0.03813786],[0.00262188]
[0.99647771],[-0.03813867],[0.00262187]
[0.99647914],[-0.03813948],[0.00262187]
[0.99648057],[-0.03814029],[0.00262187]
[0.996482],[-0.0381411],[0.00262187]
[0.99648343],[-0.03814192],[0.00262186]
[0.99648486],[-0.03814273],[0.00262186]
[0.99648629],[-0.03814354],[0.00262186]
[0.99648772],[-0.03814435],[0.00262185]
[0.99648915],[-0.03814516],[0.00262185]
[0.99649058],[-0.03814598],[0.00262185]
[0.99649201],[-0.03814679],[0.00262185]
[0.99649344],[-0.0381476],[0.00262184]
[0.99649486],[-0.03814841],[0.00262184]
[0.99649629],[-0.03814922],[0.00262184]
[0.99649772],[-0.03815003],[0.00262184]
[0.99649915],[-0.03815084],[0.00262183]
[0.99650058],[-0.03815165],[0.00262183]
[0.99650201],[-0.03815247],[0.00262183]
[0.99650344],[-0.03815328],[0.00262182]
[0.99650487],[-0.03815409],[0.00262182]
[0.99650629],[-0.0381549],[0.00262182]
[0.99650772],[-0.03815571],[0.00262182]
[0.99650915],[-0.03815652],[0.00262181]
[0.99651058],[-0.03815733],[0.00262181]
[0.99651201],[-0.03815814],[0.00262181]
[0.99651343],[-0.03815895],[0.00262181]
[0.99651486],[-0.03815976],[0.0026218]
[0.99651629],[-0.03816057],[0.0026218]
[0.99651772],[-0.03816138],[0.0026218]
[0.99651914],[-0.03816219],[0.0026218]
[0.99652057],[-0.038163],[0.00262179]
[0.996522],[-0.03816382],[0.00262179]
[0.99652343],[-0.03816463],[0.00262179]
[0.99652485],[-0.03816544],[0.00262178]
[0.99652628],[-0.03816625],[0.00262178]
[0.99652771],[-0.03816706],[0.00262178]
[0.99652913],[-0.03816787],[0.00262178]
[0.99653056],[-0.03816868],[0.00262177]
[0.99653199],[-0.03816949],[0.00262177]
[0.99653341],[-0.0381703],[0.00262177]
[0.99653484],[-0.03817111],[0.00262177]
[0.99653626],[-0.03817191],[0.00262176]
[0.99653769],[-0.03817272],[0.00262176]
[0.99653912],[-0.03817353],[0.00262176]
[0.99654054],[-0.03817434],[0.00262175]
[0.99654197],[-0.03817515],[0.00262175]
[0.99654339],[-0.03817596],[0.00262175]
[0.99654482],[-0.03817677],[0.00262175]
[0.99654624],[-0.03817758],[0.00262174]
[0.99654767],[-0.03817839],[0.00262174]
[0.99654909],[-0.0381792],[0.00262174]
